"symbol_time","symbol","cell_text"
"27-Apr-21  10:49 ET","TSLA","Tesla overcomes chip shortage to deliver upside results, but a look under the hood reveals some issues
  (706.03 
-32.17
)
Facing a severe chip shortage that has forced major automakers like 
General Motors
 (
GM
) and 
Ford
 (
F
) to idle assembly lines, 
Tesla
 (
TSLA
) delivered 1Q21 results that easily surpassed analysts' top and bottom-line estimates. Thanks to some shrewd maneuvering, including the quick development of new firmware to assimilate with chips made by new suppliers, 
TSLA
 successfully navigated around the supply chain disruptions to generate a 76% surge in production to 180,338 electric vehicles (EVs). In turn, revenue jumped by 74% to $10.39 bln vs. the $9.89 bln expectation.
TSLA
 has also become more efficient at building EVs. The construction of new factories, which have greatly increased 
TSLA
's scale, and the launch of new products have helped lower the average cost per vehicle. With average selling prices declining by 13% this quarter following an 11% dip in Q4, the enhanced efficiency is vital to the company's improved profitability. For the quarter, automotive gross margin increased by 95 bps yr/yr to 26.5%, bolstering the 304% surge in EPS to $0.93 vs. the $0.73 consensus estimate.
The upside EPS and revenue figures don't tell the whole story, though. A closer look at 
TSLA
's financials reveal that the company's earnings were significantly boosted by two items that aren't core to its operating activities. 
Similar to prior quarters, the company sold a substantial amount of regulatory credits to other auto makers. By exceeding emissions and fuel economy standards, 
TSLA
 earns government tax credits that can be sold to its competitors. During Q1, sales of regulatory credits jumped by 46% yr/yr to $518 mln. A major concern is that 
TSLA
 may not be able to rely as heavily on these sales in the future as other auto makers ramp up EV production numbers.
Additionally, 
TSLA
 partially cashed in on its high-profile $1.5 bln purchase of Bitcoin during Q1. With the leading cryptocurrency doubling in value in Q1, 
TSLA
 took some profits off the table by unloading ~10% of its holding. In turn, the company registered a $100 mln gain, goosing the bottom-line in the process.
Another issue that may be keeping a lid on shares is that 
TSLA
 didn't offer a more specific forecast for FY21 deliveries. The company simply stated that it expects 50% annual growth in deliveries over a multi-year horizon but that it also anticipates stronger growth in some years, including in FY21. With deliveries up 109% in Q1, it's a near certainty that 
TSLA
 will comfortably exceed the 50% growth benchmark this year. The issue, though, is that the ongoing chip shortage problem may hold 
TSLA
 back from reaching its full growth potential. Last night, CEO Elon Musk commented that he expects the shortages to continue to impact the company in Q2 and Q3. This statement may have some wondering whether the workarounds that 
TSLA
 implemented in Q1 will lose some effect moving forward.
There are several moving pieces that are driving the company's financial results, including the company's rapid expansion in the energy storage and residential solar panel businesses. No longer an afterthought, these segments are starting to move the needle in a more pronounced way, as energy storage deployments grew by 71% yr/yr and as solar roof deployments grew by 9x yr/yr. 
The bottom line is that 
TSLA
 executed well in a very challenging environment and that its growth prospects remain bright due to the rising popularity of EVs and its burgeoning energy-related businesses. While its performance wasn't quite as strong as the headline numbers suggest, we believe that some profit-taking is also in play today following the stock's ~20% gain since late March.
 "
"27-Apr-21  06:01 ET","TSLA","Tesla on conference call says it expects initial production at Berlin and Texas factories this year and volume production in 2022; expects Model Y will be the best selling car in world next year
  (738.20)
 
 "
"26-Apr-21  16:13 ET","TSLA","Tesla beats by $0.20, beats on revs, automotive gross margin up 240 bps from Q4 due to lower costs, expects annual growth in vehicle deliveries above 50% this year
  (738.20 
+8.80
)
Reports Q1 (Mar) earnings of $0.93 per share, 
$0.20 
better than
 the S&P Capital IQ Consensus of $0.73; revenues rose 73.6% year/year to $10.39 bln vs the $9.89 bln S&P Capital IQ Consensus.
Reports automotive gross margin of 26.5% vs. 25.5% year ago period and 24.1% in Q4. While the ASPs of its vehicles declined in Q1, auto gross margin increased sequentially, as costs decreased even faster.
Adj. EBITDA of $1.8 bln vs. $951 mln year ago.
Energy storage deployments grew 71% yr/yr in Q1, mainly driven by the popularity of Powerwall. Demand for Powerwall continues to far exceed our production rate. As a result, we recently shifted Powerwall deliveries to solar customers only.
Solar deployments reached 92 MW in Q1, 
TSLA
's strongest quarter in 2.5 years. Solar Roof deployments grew 9x compared to the same period last year.
First deliveries of the new Model S should start very shortly, Model Y production rate in Shanghai continues to improve quickly and two new factories Berlin and Texas are making progress.
TSLA
 is currently building Model Y capacity at Gigafactory Berlin and Gigafactory Texas and remains on track to start production and deliveries from each location in 2021. Gigafactory Shanghai will continue to expand further over time. Tesla Semi deliveries will also begin in 2021.
Over a multi-year horizon, 
TSLA
 expects to achieve 50% average annual growth in vehicle deliveries. In some years 
TSLA
 may grow faster, which it expects to be the case in 2021. 
 "
"26-Apr-21  16:07 ET","TSLA","Tesla prelim Q1 $0.93 vs $0.73 S&P Capital IQ Consensus Estimate; revs $10.39 bln vs $9.89 bln S&P Capital IQ Consensus Estimate
 
 "
"26-Apr-21  12:42 ET","TSLA","Tesla earnings preview - With strong EV deliveries anticipated, automotive gross margin becomes the key metric
  (738.78 
+9.38
)
After the close, electric vehicle (EV) maker 
Tesla
 (
TSLA
) is scheduled to report 1Q21 earnings with a conference call scheduled for 5:30 p.m. ET. After plunging lower by as much as 40% from record highs in February and early March, the stock is once again in rally mode ahead of its quarterly report.
Per usual, solid top-line growth is anticipated with analysts forecasting revenue to jump by 33% yr/yr to $9.9 bln. 
TSLA
 has exceeded sales expectations for five straight quarters and its robust production and delivery performance in March suggests that another sales beat may be in store.
Specifically, the company reported that EV deliveries soared by over 100% yr/yr to 184,800, easily beating the 177,000 consensus estimate. An impressive showing for the recently launched Model Y in China helped mitigate the effects of the global chip shortage, while the updated Model S and Model X versions also delivered solid results.
While healthy EV demand is all but assured for Q1, the bigger question is whether automotive gross margin remained firm in an enivonrment that's becoming increasingly competitive. Recall that last quarter, automotive gross margin slipped to 20.7% from 23.7% in Q4 as average transaction prices decreased by 11% yr/yr. The more promotional pricing was a significant factor in 
TSLA
's $0.23 EPS miss last quarter. To avoid missing analysts' $0.73 estimate this quarter, a more constructive approach to pricing will be needed.
Although EV's still account for ~86% of 
TSLA
's total revenue, the company's other energy-related businesses are becoming a larger part of the overall story. In fact, 
TSLA
's escalating growth opportunities in its energy storage and solar businesses were an integral factor behind a notable analyst upgrade on April 12. Specifically, Canaccord Genuity analyst Jed Dorsheimer upgraded the stock to Buy and boosted his price target to $1,071, sparking a two-day 13% jump in the stock.
There is ample reason to feel optimistic about 
TSLA
's opportunities in these markets. In Q4, its energy storage deployments grew substantially as battery placements increased by 83% yr/yr to surpass 3 GWh for the first time in a single year. This growth was mainly driven by building momentum for 
TSLA
's Megapack, which is a large-scale battery storage system used by utility companies to store energy that's generated by solar and wind sources. Additionally, 
TSLA
 is experiencing strong demand for its Powerwall products due to rising sales in the residential business, a home battery that can store energy from solar panels or from the grid.
TSLA
 is also taking aim at the residential solar panel business. In 2020, 
TSLA
's solar deployments grew by 18% to 205 MW and the company is expanding its installation team to buoy its growth.
The accelerating momentum in the energy segments have the potential to move the stock, as does the company's update on its FY21 delivery growth guidance. During last quarter's earnings conference call, Musk was somewhat coy about his expectations for FY21 delivery growth, stating that he anticipates an increase of more than 50%. Following the 100%+ surge in March deliveries, this forecast is looking very conservative.
Market participants will also be tuning into the earnings call for any updates on 
TSLA
's development progress for its Semi truck, which should roll out of its new Austin, TX plant late this year. And, lastly, 
TSLA
'a autonomous driving technology will be a focal point following a recent deadly crash in Texas involving a Model S. 
TSLA
 CEO Elon Musk has claimed that the vehicle's autopilot wasn't enable, but an investigation is ongoing with the National Highway Traffic Safety Administration looking into whether the vehicle's advanced driver-assistance features were to blame for the crash. This crash represents just one of more than two dozen investigations that the National Highway Traffic Safety Administration has opened in regards to 
TSLA
 and its driver-assistance systems.
 "
"23-Apr-21  14:08 ET","TSLA","Tesla cars are being stopped from driving on some China highways amid safety concerns, according to Electrek
  (728.50 
+8.95
)
Electrek
 "
"22-Apr-21  15:12 ET","TSLA","White House announced new progress on the Administration’s goal to accelerate and deploy electric vehicles and charging stations
  (723.00 
-21.47
)
Release
 "
"22-Apr-21  11:54 ET","TSLA","Tesla: Two U.S. Senators reportedly calling for investigation into 
TSLA
 vehicle safety concerns after last week's crash in Texas, according to WSJ
  (734.11 
-10.01
)
WSJ
 "
"21-Apr-21  10:38 ET","TSLA","Tesla: Chinese regulators are urging 
TSLA
 to maintain product quality following Shanghai auto show incident, according to Reuters
  (713.33 
-5.57
)
Reuters
 "
"21-Apr-21  09:20 ET","TSLA","Tesla production at Berlin Germany plant could be delayed, according to Handelsblatt
  (718.99)
Handelsblatt
 "
"20-Apr-21  06:01 ET","TSLA","Tesla CEO Elon Musk responds to Texas crash ""Data logs recovered so far show Autopilot was not enabled & this car did not purchase FSD.  Moreover, standard Autopilot would require lane lines to turn on, which this street did not have""
  (714.83)
Tweet
 
 "
"19-Apr-21  13:18 ET","TSLA","Tesla: NTSB confirms investigation team dispatched to Harris County, Texas for safety investigation of Tesla crash
  (715.07 
-24.71
)
Tweet
: ""The NTSB, in coordination with the Harris County Precinct 4 Constable's Office, is sending two investigators to conduct a safety investigation of the fatal Apr. 17, 2021, Tesla vehicle crash near Spring, TX...NTSB investigation will focus on the vehicle's operation and the post-crash fire. NTSB investigators will arrive in the area later this afternoon.""
 "
"19-Apr-21  11:31 ET","TSLA","Tesla: Harris County Texas officials will investigate 
TSLA
 following fatal crash, according to ABC News
  (713.37 
-26.04
)
ABC News
 "
"08-Apr-21  06:42 ET","TSLA","Tesla refunded customers that were charged twice for car purchases - CNBC
  (670.87)
 
 "
"07-Apr-21  12:32 ET","TSLA","Tesla's Model S and Model X are seeing delivery delays due to production issues, according to Electrek
  (678.54 
-13.08
)
Electrek
 "
"07-Apr-21  09:41 ET","TSLA","Tesla to construct largest supercharger station in California, according to Electrek
  (685.44 
-6.22
)
Electrek
 "
"06-Apr-21  14:43 ET","TSLA","US considering increasing tax benefit for electric cars to $10,000 from $7,500, according to Electrek
  (694.52 
+3.49
)
Electrek
 "
"05-Apr-21  17:29 ET","TSLA","Tesla ticks higher on headline it's introducing a new 50% discount for Supercharging at night in California, according to Electrek
  (691.05 
+29.30
)
Electrek report
 "
"05-Apr-21  06:01 ET","TSLA","Tesla reports Q1 deliveries increased 7% yr/yr
  (661.75)
Co reports it produced just over 180,000 vehicles and delivered nearly 185,000 vehicles. 
""We 
are encouraged by the strong reception of the Model Y in China and are quickly progressing to full 
production capacity. The new Model S and Model X have also been exceptionally 
well received, with the new equipment installed and tested in Q1 and we are in 
the early stages of ramping production.""
""Our net income and cash flow results will be announced along with 
the rest of our financial performance when we announce Q1 earnings. Our delivery 
count should be viewed as slightly conservative, as we only count a car as 
delivered if it is transferred to the customer and all paperwork is correct. 
Final numbers could vary by up to 0.5% or more. Tesla vehicle deliveries 
represent only one measure of the company's financial performance and should not 
be relied on as an indicator of quarterly financial results, which depend on a 
variety of factors, including the cost of sales, foreign exchange movements and 
mix of directly leased vehicles.""
 "
