"symbol_time","symbol","cell_text"
"28-Jan-22  10:53 ET","AAPL","Apple bounces back nicely, but best news is that supply constraints seem to be easing
  (166.12 
+6.90
)
After a rough Q4 (Sep), 
Apple (
AAPL
 166.12, +6.90, +4.3%)
 bounced back with a nice upside result in Q1 (Dec). As important as the report's EPS and revenue numbers were, we think Apple's commentary on supply constraints was even better music to investors' ears. 
 
The headline numbers featured solid beats
 on EPS and revenue, constituting a big improvement from SepQ's in-line EPS result. 
 
iPhone, Mac, and Wearables sales all exceeded analyst expectations.
 iPad results, however, fell short. Demand remains robust, but that product faced the most severe component shortages. Services revenue was basically in-line, maybe a slight miss. 
iPhone sales were boosted by the launch of iPhone 13.
 Revenue climbed 9% yr/yr to an all-time record of $71.6 bln, despite supply constraints. 
 
Mac revenue was the biggest growth category
, up 25% yr/yr to $10.9 bln, also an all-time record, despite supply constraints. Apple is seeing strong demand for its newly redesigned MacBook Pro. Of note, Apple is now one year into its transition to Apple silicon, and already the vast majority of Mac sales are from M1-powered devices. 
iPad was the main trouble area. 
Its sales fell 14% yr/yr to $7.25 bln due to significant supply constraints. The good news here is that iPad is by far Apple's smallest category at 6% of total sales; iPhone, meanwhile, accounts for 58% of sales. 
The supply constraints have been long forecast by Apple
, so their impact does not come as a big surprise. Apple warned about component shortages on its earnings call in late July, expecting the constraints to primarily impact iPhone and iPad. Then during its SepQ call in October, Apple said that constraints would cause a larger hit to DecQ revs than the $6 bln experienced in SepQ. During the Q&A, Apple conceded that did happen.
 
The good news today is
 that Apple now expects fewer supply constraints in MarQ than it had in DecQ. 
 
Bottom line, this DecQ report was welcome after the rough SepQ.
 Demand remains robust across the board, and iPhone 13 sales were strong. A takeaway here is that even a tech behemoth like Apple is not immune from the global component shortage. The timing of the shortage was unfortunate, as it hit just as Apple introduced its iPhone 13 lineup as well as the Apple Watch Series 7, new iPad, and iPad mini, all of which represent significant advances. 
However, investors should take comfort in the prospect that supply constraint issues should ease up in MarQ for Apple. We had trepidation heading into this report after 
Intel (INTC)
 pushed back its timeline for supply constraint improvement on Wednesday. Intel now expects ecosystem constraints to persist through 2022 and into 2023 vs prior guidance for gradual improvement heading into 2022. So, we take Apple's outlook as a win. It's also good news for Apple suppliers like 
SWKS, QRVO, CRUS, AVGO, TSM, QCOM, SMH, LPL, LITE, FNSR, 
and 
IIVI
. Many of those names will report over the coming weeks.
 "
"27-Jan-22  17:32 ET","AAPL","Apple earnings conference call update -- co provides some color on Q2 outlook
  (159.22 
-0.47
)
Active install base of devices is at 1.8 billion.
The company saw revenue growth across all product categories expect iPad.
The supply chain issues were higher than the previous quarter like the company thought.  Supply chain issues in Q2 (March) will be less.
All time records were set in several geographic segments and product categories.
Vast majority of Mac sales were from M1 powered devices.
Paid subscriptions increased by 165 million over the last 12 months.
It looks like the company is gaining share in China.
Outlook for Q2:  The company is not providing exact revenue guidance. The company expects ""solid"" Q2 revenue growth, but growth rate will be less than growth rate of December quarter (Note: December quarter revenue growth was 11.3%. March quarter revenue Capital IQ consensus calls for growth of 1%). The company expects strong double digit growth in services, but growth will decelerate from growth in December quarter because customers are spending less time at home. The company sees Q2 gross margin of 42.5-43.5%.
 "
"27-Jan-22  16:40 ET","AAPL","Apple beats on the top and bottom line lead by beats in iPhones and Mac revenue; iPad revenue misses
  (159.22 
-0.47
)
Reports Q1 (Dec) earnings of $2.10 per share, 
$0.21 
better than
 the S&P Capital IQ Consensus of $1.89; revenues rose 11.3% year/year to $123.95 bln vs the $118.53 bln S&P Capital IQ Consensus.
Q1 iPhone revenue $71.6 bln vs. $67.5 bln ests
Q1 Mac revenue $10.8 bln vs. $9.5 bln ests
Q1 iPad revenue $7.25 bln vs. $7.8 bln ests.
Q1 wearables revenue $14.7 bln vs. $14.0 bln ests.
Q1 services revenue $19.5 bln vs. $19.7 bln ests.
Q1 gross margin was 43.7% versus 41.6% ests.
CEO Tim Cook tells CNBC that supply issues will likely ease in March quarter.  
Conference call begins at 17:00 ET, where Apple could give more color on Q2.
 "
"27-Jan-22  16:31 ET","AAPL","Apple prelim Q1 $2.10 vs $1.89 S&P Capital IQ Consensus Estimate; revs $123.95 bln vs $118.53 bln S&P Capital IQ Consensus Estimate; co did not provide any Q2 guidance in press release; Q1 iPhone revenue $71.6 bln vs. $67.5 bln ests
 
 "
"27-Jan-22  09:39 ET","AAPL","Apple First Quarter Earnings Preview
  (161.80 
+2.10
)
Apple (
AAPL
) will report first quarter FY22 earnings tonight
after the close. There is a conference call scheduled for 17:00 ET. 
Q1 Capital
IQ consensus calls for EPS of $1.89 versus $1.69 last year on revenue of $118.5
bln (+6% yr/yr). 
The Street is expecting Q1 gross margins of 41.6% versus 39.8%
last year. 
The company has not provided exact guidance since the pandemic
began
. It will be interesting when and if the company starts providing exact
guidance again. Q2 Capital IQ consensus calls for EPS of $1.32 and revenues of
$90.2 bln. The Street is expecting Q2 gross margins of 42.1%.
On the Q4 conference call, the company said supply chain and chip supply issues
had a $6 billion revenue impact in Q4. The company estimates that impact from
supply chain and chip supply issues will be ""larger"" in Q1. The
company expects Q1 revenue growth in each product category with the exception
of iPad. It expects Q1 services revenue growth to slow from Q4.
The Street is expecting Q1 iPhone revenue of $67.5 bln vs. $65.6 bln last year,
Mac revenue of $9.5 bln versus $8.7 bln last year, iPad revenue of $7.8 bln vs.
$8.4 bln last year, wearables revenue of $14.0 bln versus $13.0 bln last year,
and services revenue of $19.7 bln versus $15.8 bln last year.
The company missed on revenues for the first time in several quarters last
quarter. In Q4, iPhone revenue jumped 47% yr/yr to $38.9 bln but was light of
consensus. Just as iPhone 12 was more of a DecQ story last year, so will iPhone
13 be this year due to supply constraints. Meanwhile, Wearables and Mac sales
also were light. The only category to beat expectations was iPad; Services were
in-line. Demand is not an issue; in fact, Apple described demand as robust in
SepQ. The quarter's main challenge was larger than expected supply constraints.
AAPL
 has a $2.61 trillion valuation and currently trades at 28
times FY22 earnings.
Based on the weekly 
AAPL
 Weekly Jan28 $160 straddle, the
options market is currently pricing in a move of ~5% in either direction by
weekly expiration (Friday).
Suppliers to keep on note include: 
SWKS
, 
CRUS
, 
AVGO
, 
QRVO
,

TSM
, and 
QCOM
, among others (SMH); 
SSNLF
, 
LPL
 (for displays) and 
LITE
, and

IIVI
 (for FaceID).
 "
"26-Jan-22  06:54 ET","AAPL","Apple iPhone was the top selling smartphone in China in Q4 of 2021 for the first time since 2015, according to Bloomberg
  (159.79)
Bloomberg
 "
"14-Jan-22  11:29 ET","AAPL","Apple potentially postponing debut of its mixed-reality headset until 2023, according to Bloomberg
  (172.00 
-0.19
)
Bloomberg
 "
"12-Jan-22  13:21 ET","AAPL","Apple Korean suppliers create task force for Apple Car, according to 9To5Mac
  (175.77 
+0.70
)
9To5Mac
 "
"10-Jan-22  17:06 ET","AAPL","Apple moving slightly higher on report it has had serious talks about carrying MLB games next season, according to NY Post
  (172.19 
+0.02
)
NY Post
 "
"03-Jan-22  13:47 ET","AAPL","Apple reaches $3 trillion market cap
  (182.72 
+5.15
)
 
 "
"27-Dec-21  17:47 ET","AAPL","Apple closes NYC stores due to COVID case surge, according to CNBC
  (180.33 
+4.05
)
CNBC report
 "
"27-Dec-21  06:02 ET","AAPL","Apple: Netherlands Authority for Consumers and Markets has ordered Apple to adjust the unreasonable conditions in its App Store that apply to dating-app providers
  (176.27)
Release
 "
"16-Dec-21  13:33 ET","AAPL","Apple hiring new engineers in Southern California to develop wireless chips, according to Bloomberg
  (173.94 
-5.36
)
Bloomberg
 (potential related stocks: 
QCOM
, 
AVGO
, 
SWKS
)
 "
"08-Dec-21  14:45 ET","AAPL","Apple follow up to report that company has won a stay in App Store case
  (174.82 
+2.64
)
Apple Insider
 "
"08-Dec-21  14:27 ET","AAPL","Apple shares moving higher in recent trade following report that company has won a stay in App Store case
  (175.31 
+4.18
)
 
 "
"07-Dec-21  17:37 ET","AAPL","Apple a name to watch on report that iPhone and iPad assembly was halted for several days due to supply chain constraints, according to NikkeiAsia
  (171.18 
+5.86
)
NikkeiAsia report
 "
"03-Dec-21  11:36 ET","AAPL","Apple:  Nine State Department employees had iPhones hacked, according to Reuters
  (162.01 
-1.72
)
Reuters
 "
"02-Dec-21  15:10 ET","AAPL","Apple shares pushing towards highs of day as CNBC technology reporter John Fort casts doubt on Bloomberg report suggesting slowing demand; says report ""doesn't make sense"" to him; says Apple and supplier Qualcomm (QCOM) have said demand is strong, supply is the problem
  (163.68 
-1.08
)
 
 "
